time_s,loop,loop_dt_ms,inference_ms,state_tick,enabled,warmup,cmd_vx,cmd_vy,cmd_vyaw,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,dq_10,dq_11,dq_12,dq_13,dq_14,dq_15,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kd_0,kd_1,kd_2,kd_3,kd_4,kd_5,kd_6,kd_7,kd_8,kd_9,kd_10,kd_11,kd_12,kd_13,kd_14,kd_15
1788509571.355108,437,4.146361000039178,2.365811000345275,2922699,0,0,0.0,0.0,0.0,0.025789022,0.6844462,-1.2157611,-0.08083356,0.6794503,-1.3109381,0.0922734,0.7621572,-1.3533369,-0.12678975,0.79379714,-1.3527999,-7.36622,-13.684201,22.251745,40.65945,0.7983579,-0.45343632,-0.9887641,1.0851467,-0.70146984,1.3729464,-0.2945398,-2.2245505,1.3446382,-0.046506286,0.9107481,-2.7944212,-0.10851467,-1.805994,0.2751622,3.5112247,0.044663794,0.71580213,-1.301536,-0.015272072,0.63741523,-0.99266404,0.023394814,0.73844814,-1.2240057,-0.058258783,0.8030274,-1.3850766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61891353,0.08960806,0.68564713,6.1908264,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509571.3750865,438,4.121272999782377,2.3334269999395474,2922719,0,0,0.0,0.0,0.0,0.040382862,0.6962242,-1.2311316,-0.06508925,0.6794503,-1.2947778,0.090577856,0.7382077,-1.3143184,-0.11958367,0.8053934,-1.3985795,-7.352777,-13.700854,22.263885,40.747227,0.2790377,1.5114542,-0.3862044,0.5541999,0.19765173,0.23657545,-0.11239019,0.77122927,3.4475312,0.077510476,0.06200838,-1.6358081,1.6625998,0.17052305,1.3951886,5.607883,0.0041528475,0.7752539,-1.1993616,-0.11687702,0.43866894,-1.1355606,0.06957284,0.8420907,-1.2616405,0.048853517,0.6020782,-1.2862612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008857176,-0.6604216,-2.2413876,2.7885003,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509571.3951068,439,4.153402000156348,2.3524349999206606,2922739,0,0,0.0,0.0,0.0,0.043259263,0.7156018,-1.2514781,-0.06772339,0.67384887,-1.292503,0.08830704,0.75461805,-1.3077469,-0.1119234,0.80911756,-1.3971578,-7.3411503,-13.696071,22.268246,40.83845,0.162772,1.8098696,0.23859747,-1.8602515,0.16664752,-0.19613521,0.325544,2.3253143,-0.657154,0.86036634,-1.4416949,1.777349,-0.07363495,0.84873974,-0.35267267,3.4802203,-0.021143379,0.7836188,-1.0796341,-0.10434813,0.44306728,-1.2903175,0.075025074,0.86868393,-1.3501554,0.0352794,0.5789564,-1.1544477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74626255,1.6277784,-3.5410776,2.0794792,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509571.4150734,440,4.12252099977195,2.3493940002481395,2922759,0,0,0.0,0.0,0.0,0.037052274,0.73068,-1.2337222,-0.07807831,0.6682476,-1.2963101,0.086611494,0.7732085,-1.3288674,-0.111651,0.78256416,-1.3391039,-7.3426642,-13.659071,22.249382,40.89492,-1.1626571,0.3914279,0.94023573,-0.577453,-0.9456278,-1.4437169,-0.13564333,1.0851467,-1.7530848,0.39917895,-1.472699,2.768135,-0.15889648,2.945398,-1.8408737,3.425963,-0.011688687,0.6197498,-0.9769864,-0.09565912,0.68814427,-1.3324623,0.0027865903,0.7780139,-1.2584329,-0.03186338,0.721123,-1.268567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3148957,1.1459454,-1.824595,2.2630103,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509571.4350927,441,4.138392999720963,2.37800300010349,2922779,0,0,0.0,0.0,0.0,0.012103677,0.69846475,-1.1973577,-0.095185116,0.67188084,-1.3148557,0.084552616,0.7841084,-1.3481082,-0.12418586,0.75268024,-1.3237019,-7.3461156,-13.597759,22.214443,40.956444,-1.3176781,-1.4455703,3.7023048,-1.0618935,0.8991215,-1.2617358,-0.9417523,-0.3759258,-0.046506286,-1.0463915,-0.54257333,-0.57627356,-1.449446,3.181805,-1.7711143,3.4143364,0.036264192,0.44833082,-1.0519633,-0.028550653,0.7523582,-1.1680844,-0.033316568,0.56675327,-1.3267907,-0.110425964,0.9196304,-1.3771709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6975749,-1.042871,0.4229579,3.8943841,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509571.4550655,442,4.1068730001825315,2.3307390001718886,2922799,0,0,0.0,0.0,0.0,0.0068656206,0.68211484,-1.1879584,-0.097365096,0.6709725,-1.3354865,0.09760223,0.7680613,-1.3466864,-0.12675947,0.7545272,-1.3328167,-7.3537154,-13.569692,22.195671,41.00507,1.2905494,-0.38755238,-1.3102641,0.77510476,0.8836195,0.6227798,0.5386978,-1.2789229,0.09301257,-0.13564333,0.33717057,-1.3345282,0.3914279,-0.162772,0.26741114,2.9841533,0.049982946,0.5303784,-1.2541754,0.014839761,0.719232,-0.99451745,-0.026573217,0.54283965,-1.3105508,-0.120292805,0.9346881,-1.3626219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.53194594,-1.5879546,0.54171306,4.8164363,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509571.4751172,443,4.155290000198875,2.290800999617204,2922819,0,0,0.0,0.0,0.0,0.024608254,0.6861115,-1.1974524,-0.07841136,0.6708212,-1.3205111,0.10732132,0.74980396,-1.3341752,-0.121067226,0.7761756,-1.3651373,-7.345177,-13.592491,22.210537,41.056057,1.0076362,-0.023253143,-1.5084213,1.1122752,0.18214962,1.6883805,-0.4379342,-0.46118733,1.631764,-0.20152724,2.302061,-1.2880219,0.54257333,-1.5037032,1.2750474,3.5151002,0.017642444,0.65544313,-1.2716005,-0.03084275,0.60641134,-1.0472724,0.017703004,0.6979187,-1.2240599,-0.05182759,0.7866957,-1.3100094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2491472,-2.5933816,0.98928064,3.5169115,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509571.4950774,444,4.111639999791805,2.3090419999789447,2922839,0,0,0.0,0.0,0.0,0.02918017,0.69679946,-1.231874,-0.07341557,0.664584,-1.30285,0.10005471,0.7563742,-1.311396,-0.12560886,0.8013665,-1.3838884,-7.3233776,-13.623737,22.23712,41.11452,-0.45343632,0.2945398,-1.2637578,0.16664752,-1.1742837,-0.2749937,-0.28291324,0.5580754,0.5499874,-0.11239019,-0.4921915,0.41249055,1.7866164,-1.6897284,0.895246,2.8213813,-0.032582182,0.8244851,-1.1932905,-0.11358476,0.54154336,-1.1868442,0.08096144,0.8679368,-1.2519032,0.018392641,0.6125017,-1.1823181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1255014,-3.2115493,-1.4968257,0.4516631,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509571.5151112,445,4.158522000125231,2.3617790002390393,2922859,0,0,0.0,0.0,0.0,0.028483748,0.71856904,-1.237861,-0.079440795,0.6699128,-1.3027079,0.096058086,0.77687204,-1.3128177,-0.12606305,0.79961044,-1.3543322,-7.297127,-13.639966,22.241722,41.15461,0.2596601,0.52319574,0.49539304,-1.5773382,0.24803352,-0.6369339,0.41468105,1.5192053,-0.46708488,0.5658265,-0.86036634,3.734657,0.7944824,-0.15502095,-0.77510476,-0.25190905,-0.027492348,0.7518346,-1.051523,-0.12456975,0.46335843,-1.2584904,0.06884513,0.8569026,-1.3536961,0.02406122,0.5822543,-1.2265052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3726532,-2.057592,-2.285985,0.20964873,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509571.5371695,446,6.217671000285918,2.4227089998021256,2922879,0,0,0.0,0.0,0.0,0.0124669075,0.7192957,-1.2229487,-0.09981758,0.6635848,-1.3090582,0.089003414,0.78362393,-1.3287095,-0.13233048,0.77184594,-1.326261,-7.276508,-13.640208,22.222164,41.159878,-1.3409312,-0.31391743,0.6308679,-1.2014123,-0.48444048,-0.7602767,-0.6627146,0.70146984,-1.3122861,-0.4379342,-1.0851467,0.45899683,0.46893838,0.29841533,-1.5114542,1.7439858,-0.0130570745,0.61672217,-0.9923836,-0.091202796,0.6547525,-1.2454185,0.00060876785,0.74087524,-1.3176656,-0.054072965,0.7552881,-1.3102211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.634449,-1.7929711,-0.16108735,2.2926905,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509571.5550668,447,4.107000999738375,2.385842999956367,2922899,0,0,0.0,0.0,0.0,-0.002883792,0.6982225,-1.1996008,-0.10835584,0.6649473,-1.3192157,0.09121367,0.7889831,-1.3463389,-0.13871902,0.755708,-1.3193735,-7.2754784,-13.625281,22.199425,41.19049,-0.77898026,-3.344577,0.21231131,0.4185566,1.561836,-0.4994371,-0.07363495,-1.472699,-0.5014591,-0.54257333,1.1742837,0.0040440247,-0.3759258,0.7441006,-1.1200264,2.108285,0.039765183,0.53213596,-1.1358232,-0.02167604,0.74846756,-1.0536695,-0.03819359,0.5650797,-1.2479944,-0.114056274,0.96936107,-1.4157556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7927158,-1.2348305,0.2430048,5.7336435,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509571.5750809,448,4.118553000353131,2.3523709996879916,2922918,0,0,0.0,0.0,0.0,-0.0020662546,0.68592983,-1.2016386,-0.10532809,0.6763922,-1.322612,0.09966111,0.78002095,-1.347492,-0.13584274,0.76951456,-1.3310001,-7.27239,-13.6316395,22.195368,41.231697,1.464948,-0.22478038,-0.91394967,0.054257333,1.1897858,1.3486823,-0.054257333,-1.3060515,0.83913517,-0.28678876,1.1587815,-1.775327,0.40305448,-0.895246,0.6084572,3.344577,0.06440837,0.5530648,-1.241504,0.0021255654,0.70507795,-1.0468564,-0.020462688,0.56312984,-1.2176626,-0.10106726,0.92558455,-1.440273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2891418,-1.2752277,0.69285524,6.621543,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509571.5950823,449,4.125272999772278,2.3394750000989006,2922939,0,0,0.0,0.0,0.0,0.016766429,0.6868987,-1.2078626,-0.091037095,0.67663443,-1.3033872,0.09748113,0.760613,-1.3054563,-0.12996882,0.80036736,-1.3780277,-7.2545567,-13.66007,22.211113,41.31069,1.0386404,-0.2286559,-0.7016383,1.0696446,0.15889648,0.53987736,-0.32941952,-0.9495033,2.2383678,0.21702933,2.767124,-2.8611476,0.732474,-1.2750474,1.7866164,4.631251,0.030001154,0.7237523,-1.2370604,-0.041874424,0.5882221,-1.1042138,0.041004345,0.763409,-1.1797775,-0.03392474,0.7279379,-1.3764317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.86185026,-0.8022842,-0.023060404,4.4570165,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509571.6150696,450,4.111577000003308,2.30440199993609,2922959,0,0,0.0,0.0,0.0,0.032177687,0.6924698,-1.2224116,-0.07471751,0.67321306,-1.3006859,0.109198526,0.7661538,-1.2997851,-0.12164253,0.8196844,-1.4195105,-7.2424455,-13.676541,22.244417,41.39462,0.15114543,1.9183843,-0.4407987,0.6820922,0.33717057,-0.17389306,1.0153872,0.40305448,-0.101100616,0.724723,0.28291324,-0.6288459,0.7557271,-0.5386978,0.9301258,4.503359,-0.018547243,0.8032564,-1.0899141,-0.12454179,0.48618037,-1.2925186,0.10209657,0.9030381,-1.2786511,0.034603707,0.57448244,-1.2325939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0615286,-0.6818021,-2.5771408,1.0385603,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509571.645776,451,7.354046999807906,2.5968879999709316,2922985,0,0,0.0,0.0,0.0,0.031784058,0.7093344,-1.2079258,-0.08316494,0.6673695,-1.3147293,0.11358878,0.7782951,-1.3077626,-0.11177212,0.7907088,-1.3675385,-7.2432933,-13.6622505,22.226736,41.47216,-0.68596774,0.70146984,1.0170722,-0.36429924,-0.2906643,-1.2455596,0.0038755238,0.054257333,-1.0999748,0.6200838,-2.708991,5.4533677,-0.5658265,1.7517368,-1.2944249,1.6858529,-0.012943038,0.6771091,-1.0570105,-0.10712103,0.5294428,-1.2646099,0.049057335,0.8236443,-1.3158185,0.023421217,0.6375119,-1.2292101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20511262,1.566155,-2.1126156,2.303523,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509571.663897,452,5.1797599999190425,2.6522809998823504,2923007,0,0,0.0,0.0,0.0,0.017402172,0.71109045,-1.1998061,-0.092339024,0.6619196,-1.3277776,0.11722207,0.7916475,-1.3275404,-0.10753316,0.7418106,-1.3011912,-7.2764773,-13.627038,22.199455,41.524693,-1.0192627,-0.7557271,-0.5661635,-0.49606705,-0.5541999,-0.15973899,-0.011626571,-0.3565482,-1.0008961,-0.5580754,-1.0928978,-0.6288459,-2.1354136,1.9803926,-1.6664752,3.0267842,0.041803993,0.55244434,-1.0516462,-0.062368967,0.7626438,-1.1863009,-0.03205573,0.64613146,-1.26735,-0.06680828,0.88541555,-1.3199841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0453366,0.057977065,0.3793586,4.255488,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509571.685671,453,6.73678499970265,2.401748000011139,2923025,0,0,0.0,0.0,0.0,0.0069867373,0.69876754,-1.2053351,-0.09845509,0.65480435,-1.3338752,0.11915983,0.7874692,-1.3319478,-0.11313456,0.73024464,-1.3088053,-7.296854,-13.589584,22.180199,41.57259,0.39917895,-1.8176206,-0.07279245,0.24028248,2.8911407,-0.54392135,-0.8797439,-3.4724693,0.14760691,-1.2750474,3.2825687,-0.43271068,-0.6704656,1.9803926,-0.7479761,2.8330078,0.09228939,0.5058957,-1.2202647,0.023854364,0.72091013,-1.0185385,-0.04561662,0.50621116,-1.211548,-0.11371331,0.9630765,-1.430489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2959895,-1.5593892,-0.39253205,6.5857844,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509571.7035418,454,4.568001999814442,2.2648489998573496,2923047,0,0,0.0,0.0,0.0,0.012497187,0.69201565,-1.2018597,-0.09754676,0.6655226,-1.3322955,0.1198865,0.76470053,-1.3135917,-0.111983955,0.754618,-1.3275721,-7.2985196,-13.586133,22.189646,41.63711,0.6820922,-0.44568524,-0.57425153,1.5347074,-0.21315381,1.3446382,-0.3100419,-2.4105756,1.6358081,-0.41468105,2.205173,-1.64794,0.31779295,-1.6509732,0.7944824,4.1313086,0.0644716,0.6208716,-1.2977113,0.011987308,0.72682977,-1.0617771,-0.011371454,0.59781843,-1.0968988,-0.091474034,0.8524173,-1.404609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05692918,-1.8136706,0.9573417,6.0696406,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509571.723147,455,4.244732000188378,2.3139059999266465,2923067,0,0,0.0,0.0,0.0,0.031905174,0.6922881,-1.2211952,-0.074868895,0.6680659,-1.3091056,0.12603284,0.7535887,-1.2890906,-0.10992509,0.78889215,-1.3850099,-7.2830477,-13.619498,22.220074,41.718468,0.984383,0.31391743,-1.439673,0.93787676,0.31391743,0.4731509,0.85649073,-0.36817476,0.75421065,0.5541999,1.7711143,-2.6569245,1.3138026,-1.3719355,2.317563,4.9025373,0.010833678,0.7999658,-1.1904773,-0.06267799,0.50357026,-1.1356912,0.07832739,0.84556496,-1.1928208,0.0061976644,0.63545513,-1.3333669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.88040644,-1.8847162,-1.0781298,2.974237,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509571.7431285,456,4.223835999709991,2.3061620004227734,2923087,0,0,0.0,0.0,0.0,0.03941393,0.7071544,-1.236313,-0.06947949,0.6554099,-1.3110013,0.13438943,0.7637619,-1.2843357,-0.105444014,0.79512936,-1.4018337,-7.2665462,-13.644175,22.247293,41.80403,-0.64333695,0.36817476,0.26892763,0.15114543,-1.0076362,-0.28914776,0.61233276,0.8254866,-0.5479654,0.21702933,-1.2711718,0.982698,-0.18602514,-1.5385829,0.80998445,3.6352413,-0.04883758,0.897797,-1.0355141,-0.1324451,0.4640981,-1.3135625,0.12420378,0.9779258,-1.334151,0.06277472,0.50608855,-1.0914967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7109951,0.044693574,-3.5073981,-0.5020393,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509571.7636302,457,4.648068999813404,2.2832489999018435,2923107,0,0,0.0,0.0,0.0,0.0360229,0.71496594,-1.2248127,-0.07759387,0.65008104,-1.3116174,0.13466194,0.77139187,-1.2930557,-0.10768455,0.76563907,-1.3378402,-7.2702703,-13.640844,22.227886,41.848904,-0.63946146,-0.3759258,0.82295907,-1.8253717,-0.25578457,-1.5893018,-0.027128667,1.4610726,-1.5347074,0.5348223,-2.6818624,6.939547,-0.5038181,1.1355284,-2.5190904,1.48045,-0.033752803,0.7378442,-1.0147036,-0.108687505,0.51213986,-1.336406,0.03634668,0.88478625,-1.3669432,0.04779533,0.5308769,-1.0734725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1283075,-0.41681466,-4.1369367,0.59111726,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509571.7832394,458,4.272315999969578,2.2809770002822916,2923127,0,0,0.0,0.0,0.0,0.010953069,0.7118777,-1.2014648,-0.10021118,0.6465991,-1.3314583,0.12560895,0.79812694,-1.3303366,-0.11104542,0.71586275,-1.2540057,-7.274812,-13.604148,22.181137,41.87152,-1.8021187,-0.85649073,0.986742,-1.1277775,-0.6782167,-0.44484273,-1.5812138,0.3914279,-2.135245,-1.22079,-1.4533215,0.6207578,-1.1355284,2.0191479,-2.3485675,2.1896708,0.0060162377,0.4928059,-0.9991158,-0.06250034,0.7563984,-1.2390901,-0.03637041,0.6355219,-1.2890624,-0.09871498,0.84547853,-1.2928969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3829646,-2.294575,0.053941652,2.5886698,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509571.8055618,459,6.681872000172007,2.249649000077625,2923145,0,0,0.0,0.0,0.0,-0.010301709,0.69516444,-1.2027444,-0.115349956,0.64417696,-1.3361659,0.12506396,0.78792334,-1.3510779,-0.13557023,0.7172858,-1.260909,-7.307875,-13.579835,22.140778,41.913242,-0.5541999,-4.503359,-0.5034811,-1.2789229,3.743756,0.3700283,-0.13176781,-5.014928,0.0485283,-1.77499,2.8058794,-1.8076792,-1.9532641,0.64333695,-2.4648333,2.499713,0.077018596,0.5226654,-1.1852794,0.036491867,0.8212266,-1.0193278,-0.053190425,0.48908627,-1.2175525,-0.13696383,0.9942368,-1.4558281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6137471,-2.1676567,-0.50151753,5.4132466,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509571.8235433,460,4.59065900031419,2.358930999889708,2923167,0,0,0.0,0.0,0.0,-0.0047609806,0.69141006,-1.2001221,-0.11032388,0.6498085,-1.3351074,0.13124058,0.75906885,-1.3241441,-0.13569134,0.73260623,-1.3036871,-7.3220754,-13.60881,22.132996,41.95972,1.2440431,0.31391743,-0.80273896,1.968766,1.6393466,1.7308427,0.05038181,-3.5887349,2.8348615,-0.3604237,3.8755238,-3.1401854,-0.11626572,-2.3989491,0.9301258,3.0306594,0.08135846,0.56693166,-1.2875925,0.02791373,0.69638526,-1.023372,-0.016129768,0.5580368,-1.1679595,-0.088655956,0.89211476,-1.471078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18947437,-2.2377272,0.8330247,6.770939,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
